USERID,LTV
18358933,0.7
21747150,0.7
5255402,0.7
644360,0.7
4790403,0.7
23357461,0.7
23219184,0.7
467608,0.7
3293122,0.7
9650389,0.7
20445285,0.7
9788216,0.7
5646241,0.7
5894146,0.7
7242176,0.7
21696786,0.7
24383238,0.7
1088800,0.7
14527467,0.7
547148,0.7
5423572,0.63
8594849,0.63
8688417,0.63
18671872,0.63
4573087,0.63
4802460,0.63
9160692,0.63
2379929,0.63
1040326,0.63
5777755,0.63
14300190,0.63
15529866,0.63
2928154,0.63
8248491,0.63
22116512,0.63
23699762,0.63
9880323,0.63
20208978,0.63
19000331,0.63
9005319,0.63
15754329,0.63
16287277,0.63
13465073,0.63
20761853,0.63
13751998,0.63
7142496,0.63
16318631,0.63
10882903,0.63
22857449,0.63
6105881,0.63
4976271,0.63
4079747,0.63
9089969,0.63
719184,0.63
702793,0.63
5171976,0.63
3722260,0.63
4122998,0.63
8775851,0.63
12706415,0.63
15500418,0.63
7974089,0.63
8296665,0.63
20689050,0.63
10468570,0.63
5614946,0.63
6197100,0.63
20607206,0.63
7354438,0.63
9737198,0.63
6049422,0.63
768312,0.63
7848579,0.63
18863897,0.63
16985655,0.63
20612555,0.63
5560291,0.63
9039004,0.63
7659521,0.63
13879782,0.63
7098545,0.63
5791870,0.63
2163026,0.63
9226092,0.56
2746159,0.56
22889458,0.56
5232073,0.56
11002788,0.56
6180641,0.56
7752055,0.56
18896652,0.56
22842741,0.56
13241257,0.56
6136955,0.56
5363099,0.56
13364902,0.56
15593587,0.56
2759007,0.56
8935660,0.56
17757397,0.56
19846330,0.56
5036305,0.56
9580574,0.56
14942814,0.56
12068429,0.56
21509144,0.56
17497733,0.56
15046886,0.56
1880327,0.56
13557849,0.56
2285130,0.56
19742,0.56
10797532,0.56
11448110,0.56
14249141,0.56
3952349,0.56
14872087,0.56
14014789,0.56
8798519,0.56
19953464,0.56
12971330,0.56
287798,0.56
3387782,0.56
9210809,0.56
3923406,0.56
4205105,0.56
84064,0.56
13884306,0.56
7500796,0.56
13137959,0.56
1970736,0.56
16694687,0.56
1470931,0.56
1648751,0.56
21538024,0.56
2879735,0.56
22223669,0.56
5479416,0.56
17026432,0.56
14966725,0.56
2706305,0.56
18713687,0.56
12888391,0.56
17139617,0.56
599139,0.56
816268,0.56
12790832,0.56
4742224,0.56
20305825,0.56
10556030,0.56
15332376,0.49
17581607,0.49
20452531,0.49
7728023,0.49
1131298,0.49
6250000,0.49
2981810,0.49
12511298,0.49
14591198,0.49
15879037,0.49
6911511,0.49
21001886,0.49
9192044,0.49
7941833,0.49
1614839,0.49
3672046,0.49
8734683,0.49
5561455,0.49
15728958,0.49
3668804,0.49
24086267,0.49
7861206,0.49
1880165,0.49
20502455,0.49
14057051,0.49
10016920,0.49
9743865,0.49
5649628,0.49
1684312,0.49
6288180,0.49
2525888,0.49
10891266,0.49
3598988,0.49
21448762,0.49
6814597,0.49
60796,0.49
9010044,0.49
8317456,0.49
7582038,0.49
21533554,0.49
9206517,0.49
5080576,0.49
14604091,0.49
9255082,0.49
6174692,0.49
19996978,0.49
16681053,0.49
3575555,0.49
14592631,0.49
13250899,0.49
4740743,0.49
16395461,0.49
723478,0.49
11118308,0.49
2276925,0.49
9771379,0.49
3899268,0.49
15121431,0.49
6045371,0.49
10371776,0.49
6227855,0.49
10435005,0.49
2052011,0.49
4719720,0.49
15113902,0.49
21661477,0.49
9022676,0.49
8306284,0.49
6446695,0.49
8799383,0.49
15796265,0.49
15825084,0.49
18224830,0.49
6349993,0.49
5766800,0.49
8528903,0.49
18200294,0.49
8338744,0.49
13219514,0.49
14659894,0.49
14423501,0.49
9246740,0.49
17409561,0.49
8613094,0.49
13855811,0.49
356047,0.49
13425618,0.49
12132635,0.49
4432042,0.49
20994563,0.49
19610055,0.49
119510,0.49
14065281,0.49
10149616,0.49
21978192,0.49
5521364,0.49
12547766,0.49
12456937,0.49
9779186,0.49
3203332,0.49
15630911,0.49
3727640,0.49
12712722,0.49
10422239,0.49
5468938,0.49
12694874,0.49
196765,0.49
7709055,0.42
8848079,0.42
21518480,0.42
17826064,0.42
10171834,0.42
2493834,0.42
8053976,0.42
320318,0.42
12159234,0.42
776163,0.42
20649385,0.42
4173668,0.42
1318244,0.42
4280218,0.42
4761074,0.42
10563200,0.42
584284,0.42
8457276,0.42
17006359,0.42
5502473,0.42
3208749,0.42
15845010,0.42
14598733,0.42
5927080,0.42
9463382,0.42
7448953,0.42
12054150,0.42
15062273,0.42
8645717,0.42
9379108,0.42
9797444,0.42
5845754,0.42
11097868,0.42
13909918,0.42
21506618,0.42
9119031,0.42
3963181,0.42
15200459,0.42
16977033,0.42
7223242,0.42
15288498,0.42
2153182,0.42
4189432,0.42
7140092,0.42
2816323,0.42
12022719,0.42
9199129,0.42
13777434,0.42
8137176,0.42
3922982,0.42
8035322,0.42
6956835,0.42
8071901,0.42
7611167,0.42
4390408,0.42
1706178,0.42
3811290,0.42
12052075,0.42
22886486,0.42
8974298,0.42
4231331,0.42
12038049,0.42
12318625,0.42
18277855,0.42
21587449,0.42
3786317,0.42
3247391,0.42
8816917,0.42
7992158,0.42
16994000,0.42
12358447,0.42
6405953,0.42
6765570,0.42
5184813,0.42
7914303,0.42
13045782,0.42
21647583,0.42
22885535,0.42
2128821,0.42
825531,0.42
4185038,0.42
15612111,0.42
6683521,0.42
2870936,0.42
9426872,0.42
15324123,0.42
20594134,0.42
16975716,0.42
9437422,0.42
6268334,0.42
6755567,0.42
13227699,0.42
8543992,0.42
8959345,0.42
5556076,0.42
13411187,0.42
14875922,0.42
1663425,0.42
15856748,0.42
2356285,0.42
6751702,0.42
8182002,0.42
11347564,0.42
16004270,0.42
2950202,0.42
14755865,0.42
6367864,0.42
7554704,0.42
10738076,0.42
21590398,0.42
2947190,0.42
15462620,0.42
16831640,0.42
3578948,0.42
9462596,0.42
11935754,0.42
13668950,0.42
14168174,0.42
4861340,0.42
1488983,0.42
7605201,0.42
9627207,0.42
9106032,0.42
9048688,0.42
21658721,0.42
389502,0.42
16914412,0.42
16006162,0.42
23131081,0.42
19226210,0.42
1515290,0.42
2773181,0.42
17834869,0.42
16373129,0.42
21337614,0.35
8350154,0.35
880601,0.35
4132652,0.35
6350584,0.35
23080736,0.35
4366964,0.35
15581767,0.35
1639807,0.35
2467893,0.35
19572078,0.35
737829,0.35
22955447,0.35
17733401,0.35
14686079,0.35
9030705,0.35
8313861,0.35
5778481,0.35
12816318,0.35
6704699,0.35
18742541,0.35
8660523,0.35
10848132,0.35
14688845,0.35
6279720,0.35
8213391,0.35
1921709,0.35
88916,0.35
3071286,0.35
9983063,0.35
9769571,0.35
4722268,0.35
541394,0.35
20462843,0.35
3731781,0.35
381336,0.35
12999831,0.35
14779730,0.35
6687566,0.35
8577854,0.35
4596311,0.35
23547981,0.35
17107719,0.35
19742970,0.35
16363085,0.35
9325346,0.35
15917752,0.35
16447393,0.35
5453082,0.35
5473630,0.35
21631422,0.35
10956339,0.35
9378198,0.35
5196341,0.35
14175571,0.35
10853550,0.35
8124710,0.35
20229952,0.35
23029851,0.35
12167321,0.35
22004431,0.35
5982014,0.35
7399311,0.35
14006955,0.35
17317117,0.35
24249606,0.35
8535440,0.35
20838320,0.35
5521727,0.35
3848607,0.35
15558437,0.35
14808311,0.35
20206745,0.35
3096394,0.35
1425314,0.35
6787084,0.35
19702394,0.35
13241313,0.35
7538142,0.35
1242465,0.35
14339985,0.35
17890444,0.35
18775295,0.35
12525229,0.35
22681389,0.35
795657,0.35
9028166,0.35
21999285,0.35
10806551,0.35
7967063,0.35
2800688,0.35
12200302,0.35
3426478,0.35
15037847,0.35
12016460,0.35
157576,0.35
18092796,0.35
5898720,0.35
21759162,0.35
6827644,0.35
17931843,0.35
12565537,0.35
10601498,0.35
6320810,0.35
12660000,0.35
16842902,0.35
10281297,0.35
6111879,0.35
8510856,0.35
16896407,0.35
8995978,0.35
4384113,0.35
413251,0.35
1546321,0.35
3740793,0.35
12093268,0.35
14860091,0.35
11603206,0.35
3814275,0.35
4456988,0.35
17744724,0.35
3643508,0.35
2213710,0.35
7885897,0.35
492599,0.35
8734509,0.35
17093594,0.35
8442810,0.35
4793473,0.35
10874873,0.35
4003185,0.35
42862,0.35
14839963,0.35
4892309,0.35
15973662,0.35
7594452,0.35
992470,0.35
6323587,0.35
11637683,0.35
4213305,0.35
20144656,0.35
3498184,0.35
9616354,0.35
7398364,0.35
8654184,0.35
7366186,0.35
5308274,0.35
7829482,0.35
20741695,0.35
9839118,0.35
3585032,0.35
21606098,0.35
4995155,0.35
10657808,0.28
12480942,0.28
16987931,0.28
17870748,0.28
7437527,0.28
21918933,0.28
2905703,0.28
4643845,0.28
4820787,0.28
6165915,0.28
12681214,0.28
9526569,0.28
3262124,0.28
11920486,0.28
20929855,0.28
17100879,0.28
14679530,0.28
3601983,0.28
12737164,0.28
1321028,0.28
22306885,0.28
105361,0.28
16064897,0.28
9806555,0.28
8661308,0.28
16398936,0.28
12201658,0.28
3091271,0.28
14679351,0.28
3807072,0.28
20643855,0.28
5099720,0.28
2132728,0.28
10373223,0.28
9145319,0.28
20393779,0.28
16459842,0.28
3799459,0.28
6726094,0.28
4231953,0.28
3661745,0.28
5379027,0.28
23675852,0.28
1364448,0.28
23279969,0.28
9646474,0.28
7584289,0.28
10241224,0.28
19675388,0.28
8927338,0.28
9021906,0.28
1558009,0.28
10405916,0.28
7919877,0.28
5219082,0.28
479764,0.28
6775578,0.28
18610822,0.28
5090813,0.28
8424025,0.28
6004603,0.28
17418572,0.28
20032679,0.28
13601824,0.28
16523762,0.28
16655011,0.28
13825073,0.28
4981823,0.28
16725762,0.28
4917882,0.28
14945815,0.28
1685936,0.28
1923170,0.28
7592019,0.28
1287003,0.28
3896789,0.28
4868851,0.28
13994744,0.28
6330001,0.28
10751470,0.28
8219563,0.28
6256796,0.28
14602427,0.28
970102,0.28
3515921,0.28
3340633,0.28
1301882,0.28
6239764,0.28
7057286,0.28
7587526,0.28
9298165,0.28
18912519,0.28
3778071,0.28
3165782,0.28
5734848,0.28
7479064,0.28
7299107,0.28
22937773,0.28
3166045,0.28
4648905,0.28
12138495,0.28
7978163,0.28
13503691,0.28
19063376,0.28
942023,0.28
5914818,0.28
20748018,0.28
11240958,0.28
11397550,0.28
8217028,0.28
20932893,0.28
5723740,0.28
4969873,0.28
22961974,0.28
6940802,0.28
18735871,0.28
11199611,0.28
20305332,0.28
23415763,0.28
4607359,0.28
10753304,0.28
11119053,0.28
11510071,0.28
10795113,0.28
19537029,0.28
17505351,0.28
10584477,0.28
4026720,0.28
14473313,0.28
5961746,0.28
20361480,0.28
19570520,0.28
4961847,0.28
9220396,0.28
4132961,0.28
16615813,0.28
9024909,0.28
2962282,0.28
2338006,0.28
13095950,0.28
23207091,0.28
10503926,0.28
20142655,0.28
4560039,0.28
4011487,0.28
11235529,0.28
6393119,0.28
9972414,0.28
5963682,0.28
7554727,0.28
2567941,0.28
14884969,0.28
10131196,0.28
4445831,0.28
5926482,0.28
9189577,0.28
5423107,0.28
4265525,0.28
173295,0.28
474452,0.28
15871988,0.28
6329023,0.28
19630431,0.28
19936549,0.28
23704871,0.28
8567378,0.28
4395247,0.28
2402246,0.28
9309883,0.28
2009474,0.28
6183339,0.28
22535799,0.28
15699970,0.28
18861693,0.28
1963241,0.28
14516179,0.28
3192380,0.28
1097505,0.28
21844192,0.28
3522639,0.28
5522624,0.28
8708630,0.28
1587207,0.28
3324919,0.28
13838415,0.28
5178211,0.28
16538372,0.28
8557032,0.28
2786101,0.28
705316,0.28
12738403,0.28
20447359,0.28
1010458,0.28
15585773,0.28
12678303,0.28
4067524,0.28
4426901,0.28
22652202,0.28
21685552,0.28
12319991,0.28
23213943,0.28
9482971,0.28
15550938,0.28
10530613,0.28
6754844,0.28
22315912,0.28
2988800,0.28
8228940,0.28
14892144,0.28
4632916,0.28
24053800,0.28
1322966,0.28
12948640,0.28
10667334,0.28
6736406,0.28
503356,0.21
23130300,0.21
15277674,0.21
20952337,0.21
12524733,0.21
20389677,0.21
23499786,0.21
3849218,0.21
9027787,0.21
10682269,0.21
7388014,0.21
5316265,0.21
17546434,0.21
10057702,0.21
19200984,0.21
4039585,0.21
7949042,0.21
21528774,0.21
313143,0.21
8216813,0.21
8309172,0.21
4560733,0.21
16599607,0.21
19146362,0.21
1962449,0.21
6041484,0.21
6409356,0.21
14872734,0.21
19993020,0.21
3978641,0.21
7033541,0.21
19871535,0.21
14826819,0.21
2822654,0.21
8261519,0.21
3598661,0.21
11395165,0.21
2707886,0.21
3967148,0.21
99093,0.21
7572857,0.21
6107720,0.21
4774941,0.21
8715799,0.21
304528,0.21
3233378,0.21
6386839,0.21
7331892,0.21
16131048,0.21
5199247,0.21
7355391,0.21
4336924,0.21
8812923,0.21
16262270,0.21
13979965,0.21
6845399,0.21
5303672,0.21
1344915,0.21
4879029,0.21
6608791,0.21
8657434,0.21
4788485,0.21
5679075,0.21
11906060,0.21
3413328,0.21
1324388,0.21
7979958,0.21
17382661,0.21
250365,0.21
194761,0.21
14626166,0.21
18224831,0.21
7840177,0.21
23633401,0.21
13281078,0.21
12228859,0.21
2745374,0.21
14210302,0.21
20376799,0.21
6356134,0.21
6054708,0.21
21402127,0.21
11439609,0.21
8334592,0.21
15240693,0.21
20671731,0.21
21975939,0.21
6312352,0.21
8613708,0.21
7460362,0.21
21661622,0.21
5635862,0.21
12719082,0.21
9424464,0.21
5217106,0.21
7744479,0.21
5413192,0.21
22018633,0.21
14815541,0.21
1199558,0.21
20993809,0.21
15754840,0.21
14029189,0.21
9579083,0.21
22850279,0.21
19526666,0.21
3972227,0.21
18180029,0.21
11344230,0.21
16715585,0.21
9630542,0.21
16824072,0.21
14663946,0.21
5288845,0.21
20074081,0.21
9775341,0.21
9194697,0.21
22796778,0.21
7941063,0.21
1115341,0.21
4810455,0.21
7575065,0.21
6708104,0.21
2443801,0.21
13932714,0.21
5541311,0.21
12277703,0.21
1212603,0.21
16275295,0.21
1550184,0.21
4396186,0.21
4862414,0.21
9027189,0.21
16916092,0.21
17892786,0.21
5007415,0.21
10356509,0.21
10452416,0.21
4829900,0.21
21131076,0.21
13939411,0.21
3060746,0.21
7409558,0.21
12355101,0.21
13703752,0.21
22169688,0.21
9886912,0.21
9947167,0.21
2234400,0.21
6481190,0.21
6623751,0.21
4796808,0.21
20518733,0.21
9282747,0.21
16564770,0.21
4313427,0.21
20659390,0.21
5965097,0.21
9374572,0.21
1116608,0.21
1125470,0.21
21608837,0.21
16929935,0.21
8195018,0.21
9609762,0.21
7577852,0.21
1259522,0.21
8873336,0.21
14813524,0.21
3421142,0.21
18577414,0.21
15874831,0.21
5352013,0.21
12137715,0.21
8450252,0.21
10661874,0.21
10015977,0.21
24160196,0.21
15051247,0.21
8969597,0.21
8938305,0.21
24045038,0.21
15591509,0.21
14245523,0.21
11673004,0.21
5246515,0.21
18731235,0.21
11093342,0.21
14466428,0.21
7849433,0.21
10999332,0.21
23499058,0.21
7861140,0.21
4159213,0.21
9435551,0.21
7154175,0.21
21876408,0.21
10619902,0.21
21298944,0.21
9605276,0.21
10744063,0.21
12332609,0.21
5071907,0.21
4258062,0.21
5651989,0.21
20024255,0.21
3649436,0.21
17497063,0.21
14087335,0.21
22120104,0.21
19699441,0.21
13126300,0.21
15018004,0.21
3175800,0.21
20007759,0.21
18910073,0.21
16496176,0.21
17607890,0.21
6406225,0.21
11431402,0.21
12033624,0.21
9040645,0.21
17195796,0.21
646816,0.21
10733616,0.21
14054820,0.21
5434992,0.21
4863704,0.21
13142716,0.21
7187747,0.21
1801802,0.21
7872511,0.21
9050409,0.21
5717058,0.21
9702480,0.21
9239963,0.21
2619022,0.21
14213303,0.21
3630842,0.21
11587684,0.21
4226575,0.21
9289767,0.21
3883412,0.21
15544241,0.21
3469920,0.21
3177910,0.21
6264519,0.21
19245158,0.21
17309265,0.21
3298061,0.21
7974779,0.21
3903043,0.21
16231822,0.21
4867440,0.21
20260152,0.21
20531838,0.21
13307820,0.21
4997640,0.21
5654287,0.21
5651672,0.21
15302442,0.21
10386683,0.21
4488910,0.21
22737859,0.21
18884956,0.21
3090499,0.21
14958082,0.21
5619068,0.21
14148274,0.21
10413930,0.21
1983330,0.21
8994345,0.21
4627272,0.21
6280311,0.21
9475449,0.21
4935163,0.21
14072369,0.21
5898928,0.21
17247797,0.21
2212717,0.21
5249105,0.21
9505027,0.21
15685280,0.21
20189934,0.21
20451441,0.21
4265574,0.21
3716535,0.21
23087098,0.21
4643550,0.21
97848,0.21
8338936,0.21
1226558,0.21
10123719,0.21
5199559,0.21
8285010,0.21
3549139,0.21
8155423,0.21
14206817,0.21
3593320,0.21
8623940,0.21
22146422,0.21
6281980,0.21
402155,0.21
9889002,0.21
19150201,0.21
13431243,0.21
13273778,0.21
16456476,0.21
9612972,0.21
21442004,0.21
8089906,0.21
5844255,0.21
6354367,0.21
17034692,0.21
9333407,0.21
20044880,0.21
9078174,0.21
10917848,0.21
5400786,0.21
10234996,0.21
14725212,0.21
21766538,0.21
14982734,0.21
11852369,0.21
15810245,0.21
7820522,0.21
3524589,0.21
11017607,0.21
14578705,0.21
4937210,0.21
23093101,0.21
6772519,0.21
5903366,0.21
6323663,0.21
1074792,0.21
1582253,0.21
14099330,0.21
11329932,0.21
11847621,0.21
13575071,0.21
4740981,0.21
6586863,0.21
15502548,0.21
22822359,0.21
2613265,0.21
21311287,0.21
21132550,0.21
21946200,0.21
929775,0.21
9520796,0.21
1047404,0.21
19545816,0.21
20246374,0.21
15145267,0.21
5296442,0.21
5091822,0.21
23788385,0.21
17642714,0.21
4607144,0.14
1977828,0.14
9625649,0.14
4165011,0.14
20413693,0.14
4887827,0.14
15843914,0.14
1645397,0.14
9462099,0.14
15478985,0.14
11404276,0.14
15157878,0.14
1103608,0.14
9097997,0.14
14130445,0.14
19860678,0.14
4892359,0.14
18168839,0.14
13005350,0.14
18534994,0.14
4473567,0.14
22075821,0.14
21249112,0.14
231577,0.14
15730883,0.14
3085619,0.14
10844468,0.14
3236903,0.14
10199071,0.14
23037170,0.14
16973114,0.14
8473203,0.14
9780463,0.14
10112523,0.14
21973512,0.14
15870663,0.14
16066744,0.14
3266461,0.14
2060081,0.14
15470082,0.14
6936550,0.14
9811559,0.14
11265819,0.14
17348026,0.14
2258692,0.14
6409486,0.14
2814029,0.14
550,0.14
12334700,0.14
18500148,0.14
4502384,0.14
14819145,0.14
14436035,0.14
4157885,0.14
2847391,0.14
16713555,0.14
11190173,0.14
2177782,0.14
4632501,0.14
12948597,0.14
9044631,0.14
3849546,0.14
15012737,0.14
12267942,0.14
6848607,0.14
585040,0.14
6875596,0.14
8763811,0.14
9174019,0.14
1884903,0.14
19734346,0.14
5015351,0.14
3166278,0.14
6206300,0.14
7187588,0.14
16379200,0.14
1510980,0.14
21196084,0.14
6051482,0.14
13329522,0.14
20565945,0.14
20442330,0.14
3695749,0.14
15832504,0.14
4750693,0.14
4068397,0.14
5590888,0.14
3397360,0.14
1554428,0.14
2886538,0.14
10448804,0.14
5496934,0.14
5346043,0.14
11452664,0.14
5300915,0.14
15349515,0.14
6045666,0.14
6217960,0.14
6188751,0.14
13516203,0.14
20627296,0.14
3443494,0.14
20246957,0.14
9049798,0.14
15574221,0.14
3357492,0.14
7733564,0.14
19193904,0.14
3433988,0.14
2622762,0.14
3036362,0.14
22671094,0.14
8168682,0.14
14398776,0.14
855298,0.14
16064378,0.14
3069160,0.14
661595,0.14
4024608,0.14
2467570,0.14
12434433,0.14
23040158,0.14
3919033,0.14
8392930,0.14
10821254,0.14
4424366,0.14
12826038,0.14
11135328,0.14
37957,0.14
1523041,0.14
5322776,0.14
9111559,0.14
14711976,0.14
8582364,0.14
8543081,0.14
15941803,0.14
20879574,0.14
1950620,0.14
8346751,0.14
5373623,0.14
7383026,0.14
11552196,0.14
9515355,0.14
9768851,0.14
101696,0.14
12850096,0.14
1304370,0.14
14407573,0.14
12281424,0.14
3725531,0.14
13535099,0.14
12445599,0.14
2776895,0.14
3670721,0.14
13755965,0.14
12253216,0.14
20020614,0.14
8035184,0.14
13362168,0.14
10858636,0.14
17578590,0.14
1589372,0.14
12092775,0.14
7533129,0.14
1941176,0.14
5791936,0.14
16903450,0.14
12681808,0.14
2344400,0.14
11758312,0.14
18846788,0.14
20356380,0.14
15410067,0.14
18813066,0.14
11750736,0.14
290801,0.14
1429567,0.14
22845043,0.14
3660870,0.14
614402,0.14
19802778,0.14
20921763,0.14
4890104,0.14
5869927,0.14
153686,0.14
16648576,0.14
15154452,0.14
21793967,0.14
9862677,0.14
9204484,0.14
10986573,0.14
1338970,0.14
2357635,0.14
23251154,0.14
17831853,0.14
3996968,0.14
7401949,0.14
20745088,0.14
2055959,0.14
4133983,0.14
5720673,0.14
5830783,0.14
20831787,0.14
8080947,0.14
4070034,0.14
20388033,0.14
20485442,0.14
13855126,0.14
15012289,0.14
6986025,0.14
19658450,0.14
2903754,0.14
14175654,0.14
14753871,0.14
3008437,0.14
4737239,0.14
12749707,0.14
3499007,0.14
14133481,0.14
8004306,0.14
2189837,0.14
2353544,0.14
1773690,0.14
3838217,0.14
15774380,0.14
19862711,0.14
10345426,0.14
9316346,0.14
13281252,0.14
11146064,0.14
11983826,0.14
1099302,0.14
17600355,0.14
2472434,0.14
4806258,0.14
3575088,0.14
5230949,0.14
18653360,0.14
13632963,0.14
6204864,0.14
14096087,0.14
3018393,0.14
24016819,0.14
15980457,0.14
15214302,0.14
22067982,0.14
5329323,0.14
10474335,0.14
3724891,0.14
7213092,0.14
13961880,0.14
1935615,0.14
5229304,0.14
19551922,0.14
5395844,0.14
18777612,0.14
5013705,0.14
886861,0.14
10080124,0.14
4093118,0.14
8543681,0.14
1333192,0.14
6835373,0.14
8422222,0.14
3398118,0.14
9599022,0.14
508260,0.14
9133830,0.14
3573032,0.14
6686197,0.14
1362935,0.14
1369657,0.14
94473,0.14
15313009,0.14
12669613,0.14
1547264,0.14
7146022,0.14
15131454,0.14
4023509,0.14
17970544,0.14
19903632,0.14
5653782,0.14
3647568,0.14
3477677,0.14
4926605,0.14
14121691,0.14
10967597,0.14
5052109,0.14
9089362,0.14
1718487,0.14
15388874,0.14
4997257,0.14
4567951,0.14
7872213,0.14
22558831,0.14
12576386,0.14
3154348,0.14
20540768,0.14
22083157,0.14
22168868,0.14
19591483,0.14
17485671,0.14
3457097,0.14
7756265,0.14
5830620,0.14
1097236,0.14
2169294,0.14
6332943,0.14
7038145,0.14
7511530,0.14
6574013,0.14
6688995,0.14
3254344,0.14
3661750,0.14
8813579,0.14
1299146,0.14
9705272,0.14
7574550,0.14
13154410,0.14
1142160,0.14
6149577,0.14
9978261,0.14
5602092,0.14
6241279,0.14
5895810,0.14
6327626,0.14
18696854,0.14
24233670,0.14
17615150,0.14
21453154,0.14
6119970,0.14
9461936,0.14
13299610,0.14
9460637,0.14
20784986,0.14
1258149,0.14
8221144,0.14
20348942,0.14
9190090,0.14
5068388,0.14
13742999,0.14
9172711,0.14
11583643,0.14
2024685,0.14
20242337,0.14
8262789,0.14
20721107,0.14
20479942,0.14
12559757,0.14
7911625,0.14
3945535,0.14
9146312,0.14
15531703,0.14
6098728,0.14
18447152,0.14
7516104,0.14
11350689,0.14
4965904,0.14
8522655,0.14
1430426,0.14
8588737,0.14
9586842,0.14
8769024,0.14
5132346,0.14
8800116,0.14
6729886,0.14
5211377,0.14
973829,0.14
3654372,0.14
4746978,0.14
9043151,0.14
3800914,0.14
11684397,0.14
12333495,0.14
14550405,0.14
11633960,0.14
11240931,0.14
1314685,0.14
8617623,0.14
10417204,0.14
19013151,0.14
3981640,0.14
5358845,0.14
10094822,0.14
7745131,0.14
21685322,0.14
8488816,0.14
22843882,0.14
2211805,0.14
324767,0.14
19053839,0.14
14292599,0.14
11735600,0.14
5715786,0.14
8684251,0.14
8447477,0.14
14512755,0.14
8222117,0.14
22205671,0.14
3765061,0.14
10465661,0.14
557976,0.14
6922797,0.14
9196595,0.14
8828385,0.14
6280182,0.14
8608379,0.14
14953465,0.14
7877674,0.14
22392838,0.14
7600786,0.14
11656548,0.14
719691,0.14
22091518,0.14
3228714,0.14
5631996,0.14
17068240,0.14
11851040,0.14
1297826,0.14
5857463,0.14
21186856,0.14
10909832,0.14
6828341,0.14
14973148,0.14
4668902,0.14
5816798,0.14
6701189,0.14
20789669,0.14
15942773,0.14
6621608,0.14
5407893,0.14
5688780,0.14
15010230,0.14
